"Obs_year","Park_code","Obs_date_str","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Observer","Loc_description","Obs_notes","Incidental_obs_ID","DPL_code","DPL_date_str"
2019,"OLYM","5/2/2019","BRCR","Certhia americana","Brown Creeper","Certhiidae",1520,"Holmgren_Mandy","Mora",,2629,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","BTPI","Patagioenas fasciata","Band-tailed Pigeon","Columbidae",183,"Holmgren_Mandy","Quinault",,3120,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","BTYW","Setophaga nigrescens","Black-throated Gray Warbler","Fringillidae",2122,"Holmgren_Mandy","Quinault",,2560,"A","04/14/2020 13:25"
2019,"OLYM","4/29/2019","BUSH","Psaltriparus minimus","Bushtit","Aegithalidae",1515,"Holmgren_Mandy","OLYM Park Headquarters",,2591,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","CACG","Branta hutchinsii","Cackling Goose","Anatidae",33,"Holmgren_Mandy","Quinault",,2916,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Holmgren_Mandy","Quinault",,3412,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","CANG","Branta canadensis","Canada Goose","Anatidae",37,"Holmgren_Mandy","Quinault",,2911,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","CBCH","Poecile rufescens","Chestnut-backed Chickadee","Paridae",1505,"Holmgren_Mandy","Quinault",,2780,"A","04/14/2020 13:25"
2019,"OLYM","7/24/2019","CEDW","Bombycilla cedrorum","Cedar Waxwing","Bombycillidae",1717,"Holmgren_Mandy","Home Lake",,3530,"A","04/14/2020 13:25"
2019,"OLYM","7/4/2019","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Holmgren_Mandy","Wolf Creek Trail",,2404,"A","04/14/2020 13:25"
2019,"OLYM","7/23/2019","CLNU","Nucifraga columbiana","Clark’s Nutcracker","Corvidae",1453,"Holmgren_Mandy","Sunnybrook Meadows",,3561,"A","04/14/2020 13:25"
2019,"OLYM","4/29/2019","COHA","Accipiter cooperii","Cooper’s Hawk","Accipitridae",833,"Holmgren_Mandy","OLYM Park Headquarters",,2610,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","COME","Mergus merganser","Common Merganser","Anatidae",103,"Holmgren_Mandy","Mora",,3190,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","CORA","Corvus corax","Common Raven","Corvidae",1471,"Holmgren_Mandy","Elwha",,3602,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","COYE","Geothlypis trichas","Common Yellowthroat","Fringillidae",2084,"Holmgren_Mandy","Quinault",,3062,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","DCCO","Phalacrocorax auritus","Double-crested Cormorant","Phalacrocoracidae",761,"Holmgren_Mandy","Rialto",,2727,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Holmgren_Mandy","Elwha",,2455,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","DOWO","Picoides pubescens","Downy Woodpecker","Picidae",1012,"Holmgren_Mandy","Elwha",,3178,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","EUCD","Streptopelia decaocto","Eurasian Collared-dove","Columbidae",192,"Holmgren_Mandy","Ozette",,3199,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","EUST","Sturnus vulgaris","European Starling","Sturnidae",1714,"Holmgren_Mandy","Elwha",,2928,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","EVGR","Coccothraustes vespertinus","Evening Grosbeak","Fringillidae",1780,"Holmgren_Mandy","Quinault",,2493,"A","04/14/2020 13:25"
2019,"OLYM","5/3/2019","GBHE","Ardea herodias","Great Blue Heron","Ardeidae",776,"Holmgren_Mandy","Ozette",,3518,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Holmgren_Mandy","Quinault",,3089,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","GCSP","Zonotrichia atricapilla","Golden-crowned Sparrow","Fringillidae",1927,"Holmgren_Mandy","Elwha",,2968,"A","04/14/2020 13:25"
2019,"OLYM","7/4/2019","GHOW","Bubo virginianus","Great Horned Owl","Strigidae",892,"Holmgren_Mandy","Wolf Creek Trail",,2466,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","GRYE","Tringa melanoleuca","Greater Yellowlegs","Scolopacidae",564,"Holmgren_Mandy","Mora/Rialto",,3096,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","GWFG","Anser albifrons","Greater White-fronted Goose","Anatidae",23,"Holmgren_Mandy","Rialto",,2395,"A","04/14/2020 13:25"
2019,"OLYM","5/1/2019","HADU","Histrionicus histrionicus","Harlequin Duck","Anatidae",89,"Holmgren_Mandy","E Fork Quinault",,3442,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","HAFL","Empidonax hammondii","Hammond's Flycatcher","Tyrannidae",1365,"Holmgren_Mandy","Elwha",,3146,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Holmgren_Mandy","Quinault",,2888,"A","04/14/2020 13:25"
2019,"OLYM","4/29/2019","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Holmgren_Mandy","Hurricane Ridge",,2530,"A","04/14/2020 13:25"
2019,"OLYM","7/24/2019","HOWR","Troglodytes aedon","House Wren","Certhiidae",1528,"Holmgren_Mandy","Home Lake",,3368,"A","04/14/2020 13:25"
2019,"OLYM","5/3/2019","HUVI","Vireo huttoni","Hutton’s Vireo","Vireonidae",1413,"Holmgren_Mandy","Ozette",,3361,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","MALL","Anas platyrhynchos","Mallard","Anatidae",68,"Holmgren_Mandy","James Pond",,2686,"A","04/14/2020 13:25"
2019,"OLYM","7/7/2019","MAMU","Brachyramphus marmoratus","Marbled Murrelet","Laridae",586,"Ray_Katelyn","Hoh",,2574,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","MGWA","Geothlypis tolmiei","MacGillivray’s Warbler","Fringillidae",2076,"Holmgren_Mandy","Elwha",,3261,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Holmgren_Mandy","Elwha",,3012,"A","04/14/2020 13:25"
2019,"OLYM","7/3/2019","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"Hoeme_Nathan","Deer Park",,3285,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","NRWS","Stelgidopteryx serripennis","Northern Rough-winged Swallow","Hirundinidae",1486,"Holmgren_Mandy","Mora",,2505,"A","04/14/2020 13:25"
2019,"OLYM","5/3/2019","NSWO","Aegolius acadicus","Northern Saw-whet Owl","Strigidae",917,"Holmgren_Mandy","Mora",,2873,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","OCWA","Oreothlypis celata","Orange-crowned Warbler","Fringillidae",2068,"Holmgren_Mandy","Elwha",,3272,"A","04/14/2020 13:25"
2019,"OLYM","6/17/2019","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Hoeme_Nathan","N Fork Skokomish",,2603,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","PALO","Gavia pacifica","Pacific Loon","Gaviidae",669,"Holmgren_Mandy","Rialto",,2945,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Holmgren_Mandy","Elwha",,2944,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","PECO","Phalacrocorax pelagicus","Pelagic Cormorant","Phalacrocoracidae",764,"Holmgren_Mandy","Rialto",,3511,"A","04/14/2020 13:25"
2019,"OLYM","7/9/2019","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"Holmgren_Mandy","Glacier Meadows",,2837,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Holmgren_Mandy","Quinault",,3244,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","PIWO","Dryocopus pileatus","Pileated Woodpecker","Picidae",1037,"Holmgren_Mandy","Quinault",,2792,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","PSFL","Empidonax difficilis","Pacific-slope Flycatcher","Tyrannidae",1370,"Holmgren_Mandy","Quinault",,2768,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","PUFI","Haemorhous purpureus","Purple Finch","Fringillidae",1830,"Holmgren_Mandy","Mora",,2849,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","RBME","Mergus serrator","Red-breasted Merganser","Anatidae",104,"Holmgren_Mandy","Cape Alava",,2585,"A","04/14/2020 13:25"
2019,"OLYM","6/9/2019","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Hoeme_Nathan","Hoh",,3651,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Holmgren_Mandy","Elwha",,2674,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","RCKI","Regulus calendula","Ruby-crowned Kinglet","Regulidae",1588,"Holmgren_Mandy","Quinault",,3073,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","RECR","Loxia curvirostra","Red Crossbill","Fringillidae",1839,"Holmgren_Mandy","Quinault",,3310,"A","04/14/2020 13:25"
2019,"OLYM","7/3/2019","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"Hoeme_Nathan","Deer Park",,3232,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Holmgren_Mandy","Quinault",,2440,"A","04/14/2020 13:25"
2019,"OLYM","5/1/2019","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Holmgren_Mandy","Quinault",,2717,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","RWBL","Agelaius phoeniceus","Red-winged Blackbird","Fringillidae",2031,"Holmgren_Mandy","Mora",,2868,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"Holmgren_Mandy","Rialto",,2415,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Holmgren_Mandy","Quinault",,2998,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","SOSP","Melospiza melodia","Song Sparrow","Fringillidae",1949,"Holmgren_Mandy","Elwha",,2756,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Holmgren_Mandy","Mora/Rialto",,3542,"A","04/14/2020 13:25"
2019,"OLYM","4/29/2019","SPTO","Pipilo maculatus","Spotted Towhee","Fringillidae",1966,"Holmgren_Mandy","OLYM Park Headquarters",,3107,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Holmgren_Mandy","Quinault",,3430,"A","04/14/2020 13:25"
2019,"OLYM","5/6/2019","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Holmgren_Mandy","Peabody Creek Trail",,2662,"A","04/14/2020 13:25"
2019,"OLYM","7/4/2019","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"Holmgren_Mandy","Wolf Creek",,3024,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Holmgren_Mandy","Quinault",,3501,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","TRES","Tachycineta bicolor","Tree Swallow","Hirundinidae",1478,"Holmgren_Mandy","Quinault",,2744,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","TUVU","Cathartes aura","Turkey Vulture","Ciconiidae",809,"Holmgren_Mandy","Quinault",,2857,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","VASW","Chaetura vauxi","Vaux’s Swift","Apodidae",290,"Holmgren_Mandy","Quinault",,2812,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Holmgren_Mandy","Quinault",,3575,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","VGSW","Tachycineta thalassina","Violet-green Swallow","Hirundinidae",1480,"Holmgren_Mandy","Elwha",,2825,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","VIRA","Rallus limicola","Virginia Rail","Rallidae",445,"Holmgren_Mandy","James Pond",,2970,"A","04/14/2020 13:25"
2019,"OLYM","6/4/2019","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Hoeme_Nathan","Quinault",,3047,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","WCSP","Zonotrichia leucophrys","White-crowned Sparrow","Fringillidae",1920,"Holmgren_Mandy","Elwha",,3297,"A","04/14/2020 13:25"
2019,"OLYM","5/6/2019","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Holmgren_Mandy","Peabody Creek Trail",,2650,"A","04/14/2020 13:25"
2019,"OLYM","6/4/2019","WEWP","Contopus sordidulus","Western Wood-Pewee","Tyrannidae",1350,"Hoeme_Nathan","Quinault",,3209,"A","04/14/2020 13:25"
2019,"OLYM","4/30/2019","WIWA","Cardellina pusilla","Wilson’s Warbler","Fringillidae",2138,"Holmgren_Mandy","Quinault",,3381,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","WODU","Aix sponsa","Wood Duck","Anatidae",54,"Holmgren_Mandy","James Pond",,3158,"A","04/14/2020 13:25"
2019,"OLYM","5/2/2019","YEWA","Setophaga petechia","Yellow Warbler","Fringillidae",2101,"Holmgren_Mandy","Mora",,3350,"A","04/14/2020 13:25"
2019,"OLYM","4/28/2019","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Holmgren_Mandy","Elwha",,2482,"A","04/14/2020 13:25"
2018,"MORA","7/6/2018","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Hamm_Kelsey","Spray Falls Trail",,624,,""
2018,"MORA","7/8/2018","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Bonnette_Kayla","Paradise",,907,,""
2018,"MORA","6/14/2018","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Toutonghi_Hannah","Ohanapecosh",,823,,""
2018,"MORA","6/24/2018","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"Holmgren_Mandy","Lake George",,737,,""
2018,"MORA","6/17/2018","BADO","Strix varia","Barred Owl","Strigidae",908,"Toutonghi_Hannah","Tahoma Creek",,649,,""
2018,"MORA","7/13/2018","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Bonnette_Kayla","White River Campground",,761,,""
2018,"MORA","7/8/2018","BARS","Hirundo rustica","Barn Swallow","Hirundinidae",1495,"Hamm_Kelsey","Paradise",,346,,""
2018,"MORA","6/15/2018","BCCH","Poecile atricapillus","Black-capped Chickadee","Paridae",1502,"Toutonghi_Hannah","Eastside Trail",,1003,,""
2018,"MORA","6/16/2018","BHGR","Pheucticus melanocephalus","Black-headed Grosbeak","Fringillidae",2169,"Toutonghi_Hannah","Sunshine Camp",,1033,,""
2018,"MORA","6/14/2018","BRCR","Certhia americana","Brown Creeper","Certhiidae",1520,"Toutonghi_Hannah","Ohanapecosh",,452,,""
2018,"MORA","6/25/2018","BTPI","Patagioenas fasciata","Band-tailed Pigeon","Columbidae",183,"Holmgren_Mandy","Lake George",,732,,""
2018,"MORA","6/16/2018","BTYW","Setophaga nigrescens","Black-throated Gray Warbler","Fringillidae",2122,"Hamm_Kelsey","Sunshine Camp",,424,,""
2018,"MORA","7/14/2018","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"Hamm_Kelsey","Sunrise Point",,933,,""
2018,"MORA","6/25/2018","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Holmgren_Mandy","Lake George",,868,,""
2018,"MORA","6/17/2018","CANG","Branta canadensis","Canada Goose","Anatidae",37,"Hamm_Kelsey","Tahoma Creek",,627,,""
2018,"MORA","6/14/2018","CBCH","Poecile rufescens","Chestnut-backed Chickadee","Paridae",1505,"Toutonghi_Hannah","Ohanapecosh",,546,,""
2018,"MORA","7/25/2018","CEDW","Bombycilla cedrorum","Cedar Waxwing","Bombycillidae",1717,"Bonnette_Kayla","Burroughs Mtn.",,937,,""
2018,"MORA","6/28/2018","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Hamm_Kelsey","Owyhigh Trail",,329,,""
2018,"MORA","7/14/2018","CLNU","Nucifraga columbiana","Clark’s Nutcracker","Corvidae",1453,"Bonnette_Kayla","Sunrise Point",,964,,""
2018,"MORA","6/16/2018","CONI","Chordeiles minor","Common Nighthawk","Caprimulgidae",256,"Toutonghi_Hannah","Sunshine Camp",,985,,""
2018,"MORA","6/16/2018","CORA","Corvus corax","Common Raven","Corvidae",1471,"Toutonghi_Hannah","Sunshine Camp",,996,,""
2018,"MORA","6/14/2018","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Toutonghi_Hannah","Ohanapecosh",,367,,""
2018,"MORA","6/16/2018","EVGR","Coccothraustes vespertinus","Evening Grosbeak","Fringillidae",1780,"Hamm_Kelsey","Sunshine Camp",,391,,""
2018,"MORA","7/14/2018","FOSP","Passerella iliaca","Fox Sparrow","Fringillidae",1906,"Hamm_Kelsey","Sunrise Point",,499,,""
2018,"MORA","6/14/2018","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Toutonghi_Hannah","Ohanapecosh",,722,,""
2018,"MORA","7/8/2018","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"Bonnette_Kayla","Paradise",,893,,""
2018,"MORA","6/14/2018","HAFL","Empidonax hammondii","Hammond's Flycatcher","Tyrannidae",1365,"Toutonghi_Hannah","Ohanapecosh",,749,,""
2018,"MORA","6/14/2018","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Toutonghi_Hannah","Ohanapecosh",,614,,""
2018,"MORA","6/14/2018","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Toutonghi_Hannah","Ohanapecosh",,415,,""
2018,"MORA","7/19/2018","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"Hamm_Kelsey","Fremont Lookout",,857,,""
2018,"MORA","6/15/2018","LAZB","Passerina amoena","Lazuli Bunting","Fringillidae",2176,"Bonnette_Kayla","Carbon Glacier/River",,395,,""
2018,"MORA","7/18/2018","LISP","Melospiza lincolnii","Lincoln’s Sparrow","Fringillidae",1950,"Hamm_Kelsey","Lake Tipsoo",,1001,,""
2018,"MORA","6/17/2018","MALL","Anas platyrhynchos","Mallard","Anatidae",68,"Hamm_Kelsey","Tahoma Creek",,489,,""
2018,"MORA","6/16/2018","MGWA","Geothlypis tolmiei","MacGillivray’s Warbler","Fringillidae",2076,"Toutonghi_Hannah","Sunshine Camp",,784,,""
2018,"MORA","7/18/2018","MOBL","Sialia currucoides","Mountain Bluebird","Muscicapidae",1635,"Hamm_Kelsey","Sunrise Visitor Center",,353,,""
2018,"MORA","7/17/2018","MOCH","Poecile gambeli","Mountain Chickadee","Paridae",1503,"Bonnette_Kayla","Berkeley Park",,404,,""
2018,"MORA","6/25/2018","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Holmgren_Mandy","Lake George",,672,,""
2018,"MORA","6/24/2018","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"Hamm_Kelsey","Kautz Creek",,794,,""
2018,"MORA","7/4/2018","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Hamm_Kelsey","Ipsut Creek",,440,,""
2018,"MORA","6/16/2018","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Toutonghi_Hannah","Sunshine Camp",,693,,""
2018,"MORA","6/14/2018","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Toutonghi_Hannah","Ohanapecosh",,638,,""
2018,"MORA","7/14/2018","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"Hamm_Kelsey","Sunrise Point",,592,,""
2018,"MORA","6/15/2018","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Hamm_Kelsey","Eastside Trail",,776,,""
2018,"MORA","6/15/2018","PIWO","Dryocopus pileatus","Pileated Woodpecker","Picidae",1037,"Toutonghi_Hannah","Eastside Trail",,556,,""
2018,"MORA","6/14/2018","PSFL","Empidonax difficilis","Pacific-slope Flycatcher","Tyrannidae",1370,"Toutonghi_Hannah","Ohanapecosh",,535,,""
2018,"MORA","6/14/2018","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Toutonghi_Hannah","Ohanapecosh",,1024,,""
2018,"MORA","6/15/2018","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Toutonghi_Hannah","East Side Trail",,486,,""
2018,"MORA","6/25/2018","RECR","Loxia curvirostra","Red Crossbill","Fringillidae",1839,"Holmgren_Mandy","Lake George",,812,,""
2018,"MORA","7/17/2018","ROWR","Salpinctes obsoletus","Rock Wren","Certhiidae",1521,"Hamm_Kelsey","Berkeley Park",,662,,""
2018,"MORA","6/14/2018","RUDU","Oxyura jamaicensis","Ruddy Duck","Anatidae",106,"Hamm_Kelsey","Ohanapecosh",,558,,""
2018,"MORA","6/14/2018","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Toutonghi_Hannah","Ohanapecosh",,356,,""
2018,"MORA","7/8/2018","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"Hamm_Kelsey","Paradise",,337,,""
2018,"MORA","6/25/2018","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Holmgren_Mandy","Lake George",,659,,""
2018,"MORA","6/17/2018","SOSP","Melospiza melodia","Song Sparrow","Fringillidae",1949,"Hamm_Kelsey","Tahoma Creek",,524,,""
2018,"MORA","6/16/2018","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Toutonghi_Hannah","Sunshine Campground",,945,,""
2018,"MORA","6/14/2018","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Toutonghi_Hannah","Ohanapecosh",,880,,""
2018,"MORA","6/14/2018","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Hamm_Kelsey","Ohanapecosh",,476,,""
2018,"MORA","6/16/2018","THWH","Setophaga townsendi x occidentalis","Townsend's x Hermit Warbler hybrid","Fringillidae",2124,"Hamm_Kelsey","Sunshine Camp",,430,,""
2018,"MORA","7/14/2018","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"Hamm_Kelsey","Sunrise Point",,680,,""
2018,"MORA","6/24/2018","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Hamm_Kelsey","Kautz Creek",,922,,""
2018,"MORA","6/17/2018","VASW","Chaetura vauxi","Vaux’s Swift","Apodidae",290,"Hamm_Kelsey","Tahoma Creek",,570,,""
2018,"MORA","6/14/2018","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Toutonghi_Hannah","Ohanapecosh",,977,,""
2018,"MORA","6/16/2018","VGSW","Tachycineta thalassina","Violet-green Swallow","Hirundinidae",1480,"Hamm_Kelsey","Sunshine Camp",,581,,""
2018,"MORA","6/15/2018","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Hamm_Kelsey","Eastside Trail",,703,,""
2018,"MORA","6/15/2018","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Toutonghi_Hannah","Eastside Trail",,465,,""
2018,"MORA","6/15/2018","WIWA","Cardellina pusilla","Wilson’s Warbler","Fringillidae",2138,"Hamm_Kelsey","Eastside Trail",,849,,""
2018,"MORA","7/8/2018","WTPT","Lagopus leucura","White-tailed Ptarmigan","Phasianidae",158,"Hamm_Kelsey","Paradise",,1010,,""
2018,"MORA","6/16/2018","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Toutonghi_Hannah","Sunshine Camp",,380,,""
2018,"NOCA","5/14/2018","AMCR","Corvus brachyrhynchos","American Crow","Corvidae",1458,"Lane_Fanter","Newhalem",,2344,,""
2018,"NOCA","5/12/2018","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Lane_Fanter","Stehekin",,1602,,""
2018,"NOCA","7/13/2018","AMKE","Falco sparverius","American Kestrel","Falconidae",1053,"Lane_Fanter","Juanita Lake Camp",,2169,,""
2018,"NOCA","7/15/2018","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Lane_Fanter","McGregor Peak",,2161,,""
2018,"NOCA","6/15/2018","AMRE","Setophaga ruticilla","American Redstart","Fringillidae",2091,"Lane_Fanter","Cottonwood Camp",,1733,,""
2018,"NOCA","5/10/2018","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Lane_Fanter","Lakeshore Trail",,2034,,""
